place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJHaf67IT4_RIRgbELUV8hEYc,Total Borjine,ChdDSUhNMG9nS0VJQ0FnSURvaHR5WHF3RRAB,4,Station de service propre.prix raisonnables.acces wifi,5 jaar geleden,2019-03-15T08:40:04,,,,1,158,674,True,Schoon servicestation. redelijke prijzen,,"[""https://lh5.googleusercontent.com/p/AF1QipMz8kyLdA2jnv4UJErMBfT1szAKxu_ViwBRxxwV=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNyR92SNJS6UIMifXjLFuCWftjKHKU8SE6NmsgH=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipN5XgiD8CrZ-jhQK4zUZT4xFzWJHpjb9QL-x8Mk=w150-h150-k-no-p""]"
ChIJHaf67IT4_RIRgbELUV8hEYc,Total Borjine,ChZDSUhNMG9nS0VJQ0FnSUM5MXBXUGRREAE,5,Bravo service impeccable,3 maanden geleden,2024-03-05T10:47:27,"Cher client,
Nous sommes ravis de voir que vous etes satisfait de notre service ! Votre satisfaction est notre priorite absolue, et nous sommes heureux de savoir que nous avons reussi a vous offrir une experience positive.
Nous continuerons a travailler dur pour vous fournir des produits et services de haute qualite a l'avenir.
Merci d'avoir choisi TotalEnergies Tunisie !
L'equipe TotalEnergies Marketing Tunisie",3 maanden geleden,2024-03-06T10:29:13,1,1,0,False,"Goed gedaan, onberispelijke service","Beste klant,
Wij zijn blij om te zien dat u tevreden bent over onze service! Uw tevredenheid is onze topprioriteit en we zijn blij om te weten dat we u een positieve ervaring hebben kunnen bieden.
Wij zullen er hard aan blijven werken om u ook in de toekomst producten en diensten van hoge kwaliteit te bieden.
Bedankt dat u voor TotalEnergies Tunisie hebt gekozen!
Het TotalEnergies Marketing Tunesie-team",[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChZDSUhNMG9nS0VJQ0FnSUNndTVmRVd3EAE,4,Tres bon service,7 jaar geleden,2016-10-12T12:48:48,,,,2,411,2366,True,Zeer goede service,,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChdDSUhNMG9nS0VJQ0FnSURNMUkzUmxnRRAB,4,Personnels accueillants.,4 jaar geleden,2019-12-18T08:07:29,,,,1,20,1,True,Gastvrij personeel.,,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChdDSUhNMG9nS0VJQ0FnSURJcllLWF9BRRAB,1,"khdmt syy'@ jd ...
Gslt syrty `ndhm ... rj`wh mtskh@ tmm mn ldkhl ... k'nhm lm ylmswh btt ... sty't kthyr
dhhbt nqwdy hb ... rGm nhm yGslwn bs`r `l mqn@ blmrkz lGsyl l'khr~ ( 10 dynr )",5 jaar geleden,2019-01-16T08:07:37,,,,1,20,94,True,"Zeer slechte diensten...
Ik heb mijn auto met hen gewassen... ze brachten hem helemaal vuil terug van binnen... alsof ze hem nooit hadden aangeraakt... Ik was erg overstuur.
Mijn geld was verspild... ook al doen ze de was tegen een hoge prijs in vergelijking met andere wascentra (10 dinar).",,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChdDSUhNMG9nS0VJQ0FnSURlcUszV2xRRRAB,5,it's a very good gas station they have almost everything that you need to to fix your car,een jaar geleden,2022-09-30T20:30:14,,,,1,1,1,False,"het is een heel goed tankstation, ze hebben bijna alles wat je nodig hebt om je auto te repareren",,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChdDSUhNMG9nS0VJQ0FnSUNLaThqX25nRRAB,4,,3 jaar geleden,2021-04-18T16:11:12,,,,0,362,14064,True,,,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChZDSUhNMG9nS0VJQ0FnSUNTOEtuOVRREAE,5,,3 jaar geleden,2020-12-13T10:50:16,,,,0,0,0,False,,,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChZDSUhNMG9nS0VJQ0FnSUNzMmQzWlRBEAE,4,,4 jaar geleden,2020-02-07T16:37:40,,,,0,3,0,False,,,[]
ChIJs__Ynpgz_RIRdVAEWYs-m-Q,SHELL Les Aqueducs,ChZDSUhNMG9nS0VJQ0FnSURNdEo2SURnEAE,5,,4 jaar geleden,2019-12-18T13:27:48,,,,0,2,1,False,,,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSURxMGZ2QkJREAE,5,"Service client rapide
Meilleur gout et un bon cafe 
Tous les filtres et les fluides
Des boissons
Aussi station service et lavage",2 jaar geleden,2021-07-11T19:16:27,,,,0,133,372,True,"Snelle klantenservice
Beste smaak en goede koffie 
Alle filters en vloeistoffen
Drankjes
Ook tankstation en carwash",,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNVN2VTd0VREAE,5,"Repas impeccable a 7.5dt
Propre rapide et qualite rapport prix imbattable",4 jaar geleden,2019-08-01T10:50:21,,,,0,83,99,True,"Onberispelijke maaltijd voor 7,5 dt
Schoon, snel en een onverslaanbare prijs-kwaliteitverhouding",,"[""https://lh5.googleusercontent.com/p/AF1QipM2kFRpDncsq-QlxLpkrtkPJyFOrtMoW_MOwTO9=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPfgflRnxelyVd8ea4xX11OwFDJ9oReOCy11AbP=w150-h150-k-no-p""]"
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUNJNnFpSXBnRRAB,5,Service agreable,5 jaar geleden,2018-11-08T07:48:59,,,,0,87,185,True,Prettige bediening,,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNLbzRpVmRREAE,2,very bad service,3 jaar geleden,2021-04-16T19:54:58,,,,0,106,311,True,zeer slechte service,,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUNwdXJieGxnRRAB,3,,11 maanden geleden,2023-08-02T07:57:06,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",11 maanden geleden,2023-08-02T13:27:50,0,34,138,True,,"Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUN5cHRQTG13RRAB,5,,3 jaar geleden,2021-01-28T19:03:59,,,,0,62,39,True,,,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNpc3RUOFdBEAE,5,,3 jaar geleden,2020-10-27T14:47:41,,,,0,3,4,True,,,[]
ChIJf3-yTcEu_RIRx89A-L3SN4E,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNJazduY1BREAE,5,,4 jaar geleden,2018-12-05T12:34:21,,,,0,0,18,False,,,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUQtbTYtM1FBEAE,4,"Vidange , service rapide , superbe accueil , prix abordables",een jaar geleden,2022-12-10T10:29:30,,,,0,119,460,True,"Olie verversen, snelle service, uitstekende ontvangst, betaalbare prijzen",,"[""https://lh5.googleusercontent.com/p/AF1QipPdtvA2SUYV222N3p8kkVOM4ZrhzTQmru51U_DL=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipMo1ZPCpScu53ytuKd8R7oxGX_c-d_FEBOEVbfX=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNnzzQ8bXK3n_c3k_yAMwtsevc090ZRMw4ax0Ya=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNdJPb2d0H0xOeX-ntjJ4W3ye4WxHSP2aKXNht7=w150-h150-k-no-p""]"
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUQ2dUpETnNBRRAB,3,Correct sans plus. J'y suis allee pour des colis Jumia. Les gars a l'interieur du kiosque avaient l'air tres ennuyes.,2 jaar geleden,2021-09-20T09:30:01,,,,0,103,1529,True,Niets meer corrigeren. Ik ging daarheen voor Jumia-pakketten. De jongens in het hokje zagen er erg verveeld uit.,,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUNjLWVhbzJnRRAB,1,"Zero zero zero,  j'attends pendant 5 minutes,  aucune voiture,  et le personnel entrain de discuter comme ci il y avait personne,  j'ai bipe , alors l'un d'eux,  me demande d'attendre , a eviter",4 jaar geleden,2020-03-16T13:11:48,,,,2,2,0,False,"Nul nul nul, ik wacht 5 minuten, geen auto, en het personeel praatte alsof er niemand was, ik piepte, toen vroeg een van hen me te wachten, om te voorkomen",,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSURtNzdubEJnEAE,4,Je n'ai pas eu de problemes avec cette station. Tout est normal.,2 jaar geleden,2022-02-13T13:24:38,,,,0,35,0,True,Ik heb geen problemen gehad met dit station. Alles is normaal.,,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSURRejZUUWNnEAE,4,Bon service. Personnels qualifiees.,7 jaar geleden,2017-03-08T21:33:01,,,,2,39,47,True,Goede service. Gekwalificeerd personeel.,,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSURNcHRmRU5REAE,2,"Green clean, services de lavage et nettoyage auto de bas de gamme",4 jaar geleden,2019-12-28T16:41:59,,,,2,31,73,True,"Groen-schone, goedkope autowas- en schoonmaakdiensten",,[]
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUN5czktdlpBEAE,5,C'est magnifique,3 jaar geleden,2021-02-12T11:36:29,,,,0,1,1,False,Dat is geweldig,,"[""https://lh5.googleusercontent.com/p/AF1QipN8KJgTq87awbaqfnlQjiPNm61c9MF4Y_BwAMRY=w150-h150-k-no-p""]"
ChIJ1STAFEPL4hIRLJY8d7Nr2vc,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSURHbzRycjNBRRAB,5,Propre service rapide,2 jaar geleden,2021-12-08T00:58:39,,,,0,57,7,True,Schone snelle service,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSUN3d3JXdzh3RRAB,4,Changer,6 jaar geleden,2017-09-02T06:03:25,,,,0,1,0,False,Veranderen,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSURodS1YdW9RRRAB,5,,een jaar geleden,2023-03-18T20:30:16,,,,0,61,371,True,,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSUN5N2ZQRTZnRRAB,5,,3 jaar geleden,2021-02-09T14:56:51,,,,0,0,0,False,,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSURVb2VtNHJnRRAB,5,,4 jaar geleden,2019-08-25T19:06:38,,,,0,0,0,False,,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSURRb0xPRXhBRRAB,3,,6 jaar geleden,2017-12-21T10:07:38,,,,0,5,32,True,,,[]
ChIJJwvbYg8OAhMRwyhEo2O619c,Station Shell GPL de Menzel-Ennour,ChdDSUhNMG9nS0VJQ0FnSURBa2EtX2d3RRAB,5,,6 jaar geleden,2017-09-22T17:19:24,,,,0,130,304,True,,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChZDSUhNMG9nS0VJQ0FnSUR1cEtDMkhREAE,1,"Pas de gpl meme s ils disent qu'ils seront livre demain.... pas serieux, aller-retour pour rien......",een jaar geleden,2022-08-13T19:27:55,De quelle station vous parlez?,een jaar geleden,2022-08-28T12:01:30,0,14,1,False,"Geen LPG ook al zeggen ze dat ze morgen geleverd worden.... niet serieus, heen en terug voor niets......",Over welk station heb je het?,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChdDSUhNMG9nS0VJQ0FnSURqdi1DSG5BRRAB,3,Kiosque,een maand geleden,2024-05-09T10:00:04,,,,0,116,207,True,Kiosk,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChZDSUhNMG9nS0VJQ0FnSUM2MjlmREdnEAE,3,Je me demande pourquoi on ne peut pas payer par carte bancaire !?,2 jaar geleden,2021-09-13T22:55:38,,,,1,61,371,True,Ik vraag me af waarom we niet met een creditcard kunnen betalen!?,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChZDSUhNMG9nS0VJQ0FnSURJeFBiZkJ3EAE,1,Sale. cher.nul,5 jaar geleden,2018-12-21T21:02:02,,,,0,11,1,False,Vies. duur.null,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChZDSUhNMG9nS0VJQ0FnSURnODduVmFnEAE,5,La carte agil fonctionne tres bien,8 jaar geleden,2016-06-08T13:31:02,,,,0,2,3,False,De agil-kaart werkt erg goed,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChdDSUhNMG9nS0VJQ0FnSURNanBhbXJnRRAB,1,j'ai publie des photos ici c une faut de frappe !!comment je peut les supprimer m'aider svp!!!!!!!!!!!!!!!!!!!!!!!!!!!!,4 jaar geleden,2019-12-30T00:39:23,,,,0,1,3,False,"Ik heb hier foto's gepubliceerd, het is een typefout!! Hoe kan ik ze verwijderen, help me alsjeblieft!!!!!!!!!!!!!!!!!!!!!!!!!!! !",,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChdDSUhNMG9nS0VJQ0FnSUNZdWF2WHlnRRAB,5,agreable service,5 jaar geleden,2019-04-16T11:07:43,,,,0,20,51,True,prettige bediening,,[]
ChIJ63VUhGd1AhMRtyTT7wb4Ca4,Station Agil GPL,ChZDSUhNMG9nS0VJQ0FnSURVNW9fTVl3EAE,1,Gpl disponible,4 jaar geleden,2019-08-22T10:17:40,,,,1,1,0,False,LPG aanwezig,,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSUNsOHJIbEtnEAE,1,Des arnaqueurs de 1ere classe.,7 maanden geleden,2023-11-15T14:17:03,,,,0,1,0,False,Oplichters eerste klas.,,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSUQwaUxlT0NBEAE,3,fil d'attente moyennement longue pour le lavage ext rapide,4 jaar geleden,2019-10-20T07:40:49,,,,0,16,31,True,middellange wachtrij voor een snelle wasbeurt aan de buitenkant,,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSURVMXQ3RFZREAE,4,plus qu une station service   petite restauration et boissons ....,4 jaar geleden,2019-08-22T18:07:22,,,,0,260,56,True,"meer dan een tankstation, klein eten en drinken....",,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSURBcnMtYlVREAE,3,Les ouvriers mettent trop de temp,7 jaar geleden,2016-11-19T10:43:00,,,,1,48,34,True,De werknemers doen er te lang over,,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChdDSUhNMG9nS0VJQ0FnSUNBeElXaWxBRRAB,4,Bien,5 jaar geleden,2018-09-14T09:20:26,,,,0,11,1,False,GOED,,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSUNnX3N1b2RREAE,4,"Nice service, not always crowded with cars.",6 jaar geleden,2018-03-01T00:22:27,,,,0,5,1,False,"Goede service, niet altijd druk met auto's.",,[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSURSdmZidWVREAE,5,khdmt mmtz@,een jaar geleden,2023-05-02T01:12:45,"Cher client,
Nous sommes ravis de voir que vous etes satisfait de notre service ! Votre satisfaction est notre priorite absolue, et nous sommes heureux de savoir que nous avons reussi a vous offrir une experience positive.
Nous continuerons a travailler dur pour vous fournir des produits et services de haute qualite a l'avenir.
Merci d'avoir choisi TotalEnergies !
L'equipe TotalEnergies Tunisie",een jaar geleden,2023-05-09T11:27:46,0,24,37,True,Uitstekende diensten,"Beste klant,
Wij zijn blij om te zien dat u tevreden bent over onze service! Uw tevredenheid is onze topprioriteit en we zijn blij om te weten dat we u een positieve ervaring hebben kunnen bieden.
Wij zullen er hard aan blijven werken om u ook in de toekomst producten en diensten van hoge kwaliteit te bieden.
Bedankt dat u voor TotalEnergies hebt gekozen!
Het TotalEnergies Tunesie-team",[]
ChIJPdTPJO204hIRh1T9kU9tygQ,TotalEnergies LA MARSA,ChZDSUhNMG9nS0VJQ0FnSUNKeUlpLWNnEAE,4,Buona stazione,een jaar geleden,2023-06-19T18:21:31,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",een jaar geleden,2023-06-26T10:23:33,0,865,3023,True,Goed station,"Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChdDSUhNMG9nS0VJQ0FnSUNRcGFQTWtRRRAB,5,bon services bon emplacement,7 jaar geleden,2017-05-12T20:34:03,,,,1,2320,5053,False,goede service goede locatie,,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChZDSUhNMG9nS0VJQ0FnSURzbE9DSklBEAE,5,Service rapide et aussi simple,4 jaar geleden,2020-02-24T12:42:38,,,,0,133,372,True,Snelle en eenvoudige bediening,,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChdDSUhNMG9nS0VJQ0FnSUQtanZmcmtBRRAB,5,Bien,een jaar geleden,2022-11-29T20:21:56,,,,0,14,3,True,GOED,,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChZDSUhNMG9nS0VJQ0FnSURlc3YyaGNnEAE,5,"mHT@ wqwd byn twns l`Sm@ w Sfqs , tqdm khdmt ldyzl , lbzyn w zywt lsyrt",een jaar geleden,2022-10-06T20:03:59,,,,1,156,311,True,"Een benzinestation tussen Tunis en Sfax, dat diesel-, benzine- en autooliediensten levert",,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChdDSUhNMG9nS0VJQ0FnSUNacWVEa3RRRRAB,2,,9 maanden geleden,2023-09-13T07:44:52,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",9 maanden geleden,2023-09-14T11:16:33,0,0,0,False,,"Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChZDSUhNMG9nS0VJQ0FnSURlMHFxSFZBEAE,3,,een jaar geleden,2022-10-06T14:23:24,,,,0,26,19,True,,,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChdDSUhNMG9nS0VJQ0FnSURpLU9qRTNRRRAB,5,,3 jaar geleden,2020-11-24T18:44:39,,,,0,1,0,False,,,[]
ChIJxfc35BrnARMRelZb3K80Tww,TotalEnergies - EL HENCHA,ChdDSUhNMG9nS0VJQ0FnSURjZ3ZUUy1RRRAB,5,,4 jaar geleden,2020-05-31T11:30:19,,,,0,18,37,True,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSUNBd3IzbTF3RRAB,5,Tres bon accueil,6 jaar geleden,2018-03-23T09:19:55,,,,1,391,441,True,Zeer mooi huis,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChZDSUhNMG9nS0VJQ0FnSUNRcnVxQlR3EAE,5,Meilleure service,5 jaar geleden,2018-06-06T00:13:12,,,,1,17,122,True,Beste service,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChZDSUhNMG9nS0VJQ0FnSUNBemVYZEJnEAE,5,,3 jaar geleden,2016-07-09T09:09:55,,,,0,301,1262,True,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSURRcmRMRmpBRRAB,5,,6 jaar geleden,2018-04-12T16:30:17,,,,0,13,412,True,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSUN3b2EyNHNBRRAB,5,,6 jaar geleden,2018-03-21T08:17:24,,,,0,2,2,False,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSURBak5yYzhnRRAB,5,,6 jaar geleden,2018-01-27T14:48:58,,,,0,0,0,False,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSURROHRXZ3Z3RRAB,4,,6 jaar geleden,2017-12-05T05:26:08,,,,0,0,0,False,,,[]
ChIJ5f0z8LM0_RIRtvIaJblWaTw,Shell,ChdDSUhNMG9nS0VJQ0FnSURnN1B6ejlBRRAB,5,,7 jaar geleden,2017-05-08T01:20:23,,,,0,40,122,True,,,[]
ChIJt-1bJKoz_RIRwgu8S5aql54,SHELL - Route X,ChdDSUhNMG9nS0VJQ0FnSUNkeV8zMjJBRRAB,5,"Un station essence tres bien, bien entretenu et bien propre",4 maanden geleden,2024-02-18T09:16:26,,,,0,225,749,True,"Een zeer goed tankstation, goed onderhouden en zeer schoon",,"[""https://lh5.googleusercontent.com/p/AF1QipOJ4JPg3TRNnWmNM2FGYUCCKKZX2w5SSiUNglsp=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOSDYwYm7TUrGHDdwSoxa3-ZiTw4KWDbxcA8sA8=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOoFqoLc_jSe1DZuM2-9saqmnrXXyFDph7qtkpI=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipPntEZpxHAxtrNcRHelLeorRmbTAeKr6K1EAMlD=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNcVKATbzc1EGJZ-9Ucf0RcTSSEcieaeQEQ8Zil=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipOEKJ_abOOuJ5SOlwPJ72G0Q7qjFGqCn4GcOn1O=w150-h150-k-no-p""]"
ChIJt-1bJKoz_RIRwgu8S5aql54,SHELL - Route X,ChZDSUhNMG9nS0VJQ0FnSUNaNW9haEVBEAE,5,"Excellent service, qui fournit des conseils tres utiles",9 maanden geleden,2023-09-09T18:46:41,,,,0,105,77,True,"Uitstekende service, geeft zeer nuttig advies",,[]
ChIJt-1bJKoz_RIRwgu8S5aql54,SHELL - Route X,ChZDSUhNMG9nS0VJQ0FnSURHcGN2d0h3EAE,5,"Personnel respectueux et professionnel
Avec des services rapides et efficaces.",2 jaar geleden,2021-12-04T11:22:59,,,,0,12,438,True,"Respectvol en professioneel personeel
Met snelle en efficiente dienstverlening.",,[]
ChIJt-1bJKoz_RIRwgu8S5aql54,SHELL - Route X,ChZDSUhNMG9nS0VJQ0FnSURRcS12SGVREAE,4,Shell V-Power est maintenant disponible,5 jaar geleden,2018-09-08T13:29:55,,,,0,109,641,True,Shell V-Power is nu beschikbaar,,[]
ChIJt-1bJKoz_RIRwgu8S5aql54,SHELL - Route X,ChdDSUhNMG9nS0VJQ0FnSURBeDl5UThnRRAB,4,"Kiosque carburants, vidanges et entretiens.",6 jaar geleden,2017-11-05T19:05:15,,,,2,52,722,True,"Brandstof-, olieverversings- en onderhoudskiosk.",,[]
